Date,Open,High,Low,Close,Adj Close,Volume
1999-12-27,109.687500,110.000000,108.125000,109.750000,68.691795,3740700
1999-12-28,109.562500,110.750000,109.062500,109.812500,68.730919,4083100
1999-12-29,110.437500,110.500000,108.750000,109.000000,68.222366,2683300
1999-12-30,109.687500,110.500000,108.562500,108.750000,68.065910,3435100
1999-12-31,109.187500,109.500000,106.625000,107.875000,67.518250,2870300
2000-01-03,112.437500,116.000000,111.875000,116.000000,72.603600,10347700
2000-01-04,114.000000,114.500000,110.875000,112.062500,70.139145,8227800
2000-01-05,112.937500,119.750000,112.125000,116.000000,72.603600,12733200
2000-01-06,118.000000,118.937500,113.500000,114.000000,71.351852,7971900
2000-01-07,117.250000,117.937500,110.625000,113.500000,71.038895,11856700
2000-01-10,117.250000,119.375000,115.375000,118.000000,73.855423,8540500
2000-01-11,117.875000,121.125000,116.625000,119.000000,74.481346,7873300
2000-01-12,119.625000,122.000000,118.250000,119.500000,74.794258,6803800
2000-01-13,119.937500,121.000000,115.750000,118.250000,74.011902,8489700
2000-01-14,120.937500,123.312500,117.500000,119.625000,74.872490,10956600
2000-01-18,119.687500,119.750000,115.000000,115.750000,72.447174,7643900
2000-01-19,115.562500,122.000000,112.687500,119.500000,74.794258,8634500
2000-01-20,123.000000,124.750000,119.000000,119.000000,74.481346,17783400
2000-01-21,121.875000,123.000000,119.937500,121.500000,76.046043,7868700
2000-01-24,121.875000,122.875000,116.562500,121.500000,76.046043,6499200
2000-01-25,116.750000,119.500000,116.000000,119.125000,74.559532,6936900
2000-01-26,119.062500,119.937500,116.000000,116.750000,73.073082,4895100
2000-01-27,118.000000,118.437500,111.625000,113.500000,71.038895,8324600
2000-01-28,112.750000,114.187500,110.062500,111.562500,69.826202,6669400
2000-01-31,111.375000,112.812500,109.625000,112.250000,70.256500,6202700
2000-02-01,112.375000,113.437500,109.125000,110.000000,68.848251,7304700
2000-02-02,112.000000,115.812500,110.375000,113.500000,71.038895,7707700
2000-02-03,115.000000,117.500000,114.062500,117.125000,73.307762,6213800
2000-02-04,118.187500,118.437500,114.812500,115.625000,72.368958,5405300
2000-02-07,116.000000,116.875000,113.125000,114.125000,71.430077,5779500
2000-02-08,116.937500,119.000000,116.187500,118.812500,74.442230,5464300
2000-02-09,119.000000,119.750000,117.000000,117.375000,73.541565,5374700
2000-02-10,117.687500,119.125000,116.875000,119.125000,74.638023,4446600
2000-02-11,119.062500,119.437500,114.562500,115.375000,72.288452,5749400
2000-02-14,116.000000,116.375000,114.500000,116.062500,72.719193,4544000
2000-02-15,115.875000,117.437500,113.875000,117.125000,73.384903,5177500
2000-02-16,116.500000,117.312500,115.250000,115.750000,72.523422,3966900
2000-02-17,116.500000,118.875000,115.750000,116.750000,73.149979,5237500
2000-02-18,115.250000,115.937500,111.500000,112.500000,70.487129,7673400
2000-02-22,112.000000,113.437500,108.750000,111.000000,69.547295,7654800
2000-02-23,110.500000,110.500000,108.500000,108.750000,68.137543,7435300
2000-02-24,108.812500,111.000000,108.187500,110.500000,69.234009,9112000
2000-02-25,109.875000,109.875000,104.937500,108.000000,67.667656,10312200
2000-02-28,104.625000,106.500000,103.937500,104.500000,65.474724,8479900
2000-02-29,105.562500,105.562500,100.937500,102.750000,64.378227,10484900
2000-03-01,102.000000,105.500000,100.062500,100.250000,62.811874,10807800
2000-03-02,100.500000,105.437500,99.500000,103.125000,64.613190,11192900
2000-03-03,107.250000,110.000000,106.062500,108.000000,67.667656,10162800
2000-03-06,109.937500,111.000000,101.000000,103.062500,64.574036,10747400
2000-03-07,106.000000,107.000000,101.687500,103.000000,64.534897,10035100
2000-03-08,103.000000,106.875000,102.750000,106.250000,66.571159,8376400
2000-03-09,106.500000,108.000000,104.125000,108.000000,67.667656,6334100
2000-03-10,107.625000,109.000000,105.000000,105.250000,65.944618,7093200
2000-03-13,104.000000,109.000000,102.500000,107.687500,67.471863,7871000
2000-03-14,107.750000,110.000000,107.375000,108.625000,68.059235,7973700
2000-03-15,107.500000,108.250000,106.125000,107.000000,67.041069,5665900
2000-03-16,109.000000,109.812500,107.875000,109.000000,68.294189,6622500
2000-03-17,108.250000,111.687500,107.687500,110.000000,68.920746,8857300
2000-03-20,110.000000,113.375000,109.937500,112.750000,70.643761,6563500
2000-03-21,112.812500,114.687500,111.937500,113.500000,71.113670,6771600
2000-03-22,114.500000,115.375000,113.875000,114.250000,71.583580,6137800
2000-03-23,115.875000,115.875000,111.625000,115.250000,72.210159,6492400
2000-03-24,115.375000,122.250000,115.062500,120.625000,75.577850,12125600
2000-03-27,125.000000,128.250000,124.625000,126.875000,79.493805,11862900
2000-03-28,125.750000,127.000000,122.062500,122.500000,76.752625,8149600
2000-03-29,122.312500,122.437500,118.500000,119.000000,74.559708,7312300
2000-03-30,118.875000,123.000000,118.687500,122.750000,76.909279,9158000
2000-03-31,122.625000,123.750000,117.062500,118.375000,74.168129,8015200
2000-04-03,120.000000,122.375000,119.437500,122.000000,76.439354,7715600
2000-04-04,121.500000,126.937500,115.062500,121.187500,75.930305,16667200
2000-04-05,120.500000,125.750000,119.750000,125.000000,78.319061,8693500
2000-04-06,123.500000,128.000000,122.625000,122.750000,76.909279,8887400
2000-04-07,123.500000,125.687500,121.500000,123.125000,77.144226,5380300
2000-04-10,124.750000,125.375000,121.562500,122.125000,76.517685,5507300
2000-04-11,121.625000,121.625000,117.812500,119.375000,74.794693,7738700
2000-04-12,119.625000,119.625000,111.687500,113.750000,71.270302,8885200
2000-04-13,112.500000,114.312500,110.000000,110.625000,69.312340,8236400
2000-04-14,109.812500,112.750000,102.875000,105.000000,65.787994,11782000
2000-04-17,103.875000,112.250000,103.312500,111.875000,70.095543,9969500
2000-04-18,112.250000,115.125000,110.062500,111.500000,69.860550,8205500
2000-04-19,109.750000,109.750000,102.812500,105.000000,65.787994,14674500
2000-04-20,105.000000,105.250000,102.062500,104.000000,65.161438,10633300
2000-04-24,102.000000,107.187500,101.250000,106.500000,66.727837,8523100
2000-04-25,106.500000,113.000000,106.437500,112.500000,70.487129,9576400
2000-04-26,112.500000,113.937500,109.000000,110.500000,69.234009,6182800
2000-04-27,109.500000,113.125000,108.687500,110.625000,69.312340,6317500
2000-04-28,112.000000,112.687500,110.125000,111.500000,69.860550,4888600
2000-05-01,112.500000,113.187500,110.437500,112.000000,70.173874,4196100
2000-05-02,111.000000,113.625000,110.687500,111.375000,69.782265,4085000
2000-05-03,110.500000,111.125000,106.562500,108.125000,67.745964,5543800
2000-05-04,109.125000,109.187500,107.187500,107.625000,67.432686,3631300
2000-05-05,106.625000,109.625000,106.500000,107.875000,67.589310,4695100
2000-05-08,108.062500,110.375000,107.625000,109.750000,68.847076,4826900
2000-05-09,110.500000,110.625000,108.250000,109.000000,68.376610,4864900
2000-05-10,105.500000,105.687500,102.062500,103.000000,64.612724,10012700
2000-05-11,104.000000,107.500000,103.187500,104.437500,65.514496,8106200
2000-05-12,103.750000,105.750000,103.250000,104.437500,65.514496,5599700
2000-05-15,104.000000,104.875000,102.000000,104.187500,65.357658,5907800
2000-05-16,105.125000,109.250000,105.000000,109.000000,68.376610,7265800
2000-05-17,107.500000,108.875000,106.125000,107.875000,67.670845,5524500
2000-05-18,106.125000,107.312500,104.687500,106.062500,66.533875,4577200
2000-05-19,106.062500,107.500000,105.000000,106.437500,66.769104,6419200
2000-05-22,106.000000,109.250000,103.437500,109.250000,68.533447,6769400
2000-05-23,109.000000,110.000000,107.125000,107.375000,67.357216,5978900
2000-05-24,106.500000,110.000000,104.187500,109.625000,68.768661,8184200
2000-05-25,110.500000,112.250000,106.375000,106.500000,66.808319,5967600
2000-05-26,105.500000,107.187500,104.562500,106.937500,67.082764,4296900
2000-05-30,107.750000,111.000000,107.687500,110.937500,69.591980,3617500
2000-05-31,110.500000,110.750000,107.187500,107.312500,67.318047,3732500
2000-06-01,107.562500,108.937500,105.500000,106.000000,66.494644,5712500
2000-06-02,109.000000,109.750000,107.625000,108.812500,68.259003,5473300
2000-06-05,108.437500,114.187500,108.437500,112.812500,70.768188,7281400
2000-06-06,112.250000,114.625000,111.250000,112.375000,70.493759,5369400
2000-06-07,112.500000,121.750000,111.500000,121.000000,75.904259,11115500
2000-06-08,119.375000,122.312500,117.500000,119.750000,75.120171,9325600
2000-06-09,119.875000,120.750000,118.875000,119.687500,75.080963,4739100
2000-06-12,119.125000,120.437500,118.843750,118.843750,74.551666,3640300
2000-06-13,118.875000,119.937500,116.750000,119.312500,74.845741,4008600
2000-06-14,118.875000,120.000000,115.500000,116.000000,72.767746,5282600
2000-06-15,116.000000,119.000000,115.875000,116.812500,73.277428,5386300
2000-06-16,116.312500,117.687500,113.250000,113.250000,71.042648,8046200
2000-06-19,113.500000,120.375000,113.250000,120.375000,75.512207,6059200
2000-06-20,120.000000,120.687500,115.375000,116.375000,73.002975,7103800
2000-06-21,115.562500,115.937500,113.500000,114.500000,71.826797,6487000
2000-06-22,114.125000,114.312500,111.250000,111.812500,70.140892,4853100
2000-06-23,113.500000,113.625000,110.812500,111.875000,70.180099,3360900
2000-06-26,113.000000,115.750000,112.875000,114.406250,71.767975,3625900
2000-06-27,111.625000,112.812500,108.750000,109.750000,68.847076,6607900
2000-06-28,110.000000,115.187500,109.875000,113.781250,71.375893,6436600
2000-06-29,111.750000,114.375000,110.062500,114.000000,71.513123,7688500
2000-06-30,112.687500,113.187500,108.625000,109.562500,68.729454,8612600
2000-07-03,108.750000,109.875000,108.312500,109.500000,68.690247,2304400
2000-07-05,105.625000,105.625000,101.125000,105.000000,65.867355,14339600
2000-07-06,105.000000,105.125000,100.000000,101.250000,63.514961,12932700
2000-07-07,102.687500,105.062500,101.625000,105.062500,65.906563,9031700
2000-07-10,104.687500,104.937500,102.875000,103.312500,64.808754,4212200
2000-07-11,103.250000,104.000000,101.000000,102.000000,63.985435,5619800
2000-07-12,103.187500,105.875000,102.625000,104.625000,65.632141,5550500
2000-07-13,105.437500,105.937500,102.000000,104.000000,65.240051,5669700
2000-07-14,103.750000,104.875000,103.125000,103.937500,65.200829,4020000
2000-07-17,104.437500,107.875000,104.187500,105.500000,66.180992,6632700
2000-07-18,104.125000,104.812500,102.625000,103.312500,64.808754,6452700
2000-07-19,102.375000,109.500000,101.000000,108.750000,68.219780,7781400
2000-07-20,112.000000,117.812500,111.750000,117.250000,73.551903,23048400
2000-07-21,117.000000,117.000000,113.750000,114.750000,71.983612,8966400
2000-07-24,114.125000,115.625000,111.625000,112.500000,70.572144,6814400
2000-07-25,113.250000,113.375000,110.250000,112.000000,70.258507,5566900
2000-07-26,111.000000,112.375000,108.875000,109.875000,68.925499,6670400
2000-07-27,109.875000,111.500000,109.312500,110.312500,69.199951,4047400
2000-07-28,111.125000,112.500000,108.875000,111.812500,70.140892,5355600
2000-07-31,110.500000,113.687500,110.062500,112.250000,70.415359,5113500
2000-08-01,112.000000,112.437500,110.250000,110.500000,69.317543,2996500
2000-08-02,111.000000,114.875000,110.750000,114.250000,71.669952,5877900
2000-08-03,113.000000,116.500000,112.312500,116.000000,72.767746,5567400
2000-08-04,116.000000,116.500000,114.312500,115.875000,72.689339,4460500
2000-08-07,116.625000,119.000000,115.812500,116.312500,72.963760,5910700
2000-08-08,115.687500,119.625000,115.562500,118.875000,74.654701,5736700
2000-08-09,119.000000,120.812500,118.750000,118.750000,74.576172,6585400
2000-08-10,118.750000,120.250000,117.875000,119.750000,75.204216,5484100
2000-08-11,119.750000,121.812500,119.187500,120.625000,75.753700,6142400
2000-08-14,120.000000,123.687500,119.312500,123.250000,77.402222,4949400
2000-08-15,122.062500,122.625000,120.750000,122.000000,76.617241,4378100
2000-08-16,121.062500,122.937500,119.500000,122.375000,76.852753,5946000
2000-08-17,119.750000,122.812500,119.500000,122.500000,76.931236,4338400
2000-08-18,122.375000,123.375000,120.125000,120.437500,75.635986,4127500
2000-08-21,121.062500,122.187500,120.062500,121.437500,76.263985,3234200
2000-08-22,121.187500,122.187500,121.000000,121.375000,76.224724,2769400
2000-08-23,120.312500,123.750000,119.875000,123.250000,77.402222,4251200
2000-08-24,123.000000,125.437500,122.687500,124.812500,78.383522,5988300
2000-08-25,124.312500,129.875000,124.250000,129.000000,81.013313,8279000
2000-08-28,129.875000,133.187500,129.750000,131.500000,82.583305,8536600
2000-08-29,131.500000,134.250000,131.000000,132.875000,83.446846,6040000
2000-08-30,130.750000,131.500000,129.562500,130.312500,81.837540,4928800
2000-08-31,131.875000,134.187500,131.625000,132.015625,82.907135,5469500
2000-09-01,133.062500,134.937500,132.625000,133.625000,83.917847,5776300
2000-09-05,132.812500,133.312500,130.812500,131.187500,82.387100,4112100
2000-09-06,130.875000,134.875000,130.375000,131.437500,82.544075,6473000
2000-09-07,131.875000,134.500000,131.875000,133.375000,83.760849,4622800
2000-09-08,132.500000,132.937500,129.375000,129.500000,81.327324,4993700
2000-09-11,127.875000,128.250000,123.625000,124.500000,78.187248,7617700
2000-09-12,124.812500,126.875000,124.062500,125.000000,78.501259,5001700
2000-09-13,123.125000,128.812500,122.750000,127.687500,80.189056,5473600
2000-09-14,128.000000,129.187500,126.312500,126.875000,79.678764,4425500
2000-09-15,126.812500,127.250000,124.750000,125.000000,78.501259,5481700
2000-09-18,125.250000,126.000000,123.062500,123.250000,77.402222,3932800
2000-09-19,122.750000,126.250000,122.562500,124.937500,78.462013,3341000
2000-09-20,124.687500,126.562500,123.500000,124.750000,78.344261,4623400
2000-09-21,124.187500,126.687500,120.000000,121.500000,76.303215,4302200
2000-09-22,123.000000,124.312500,121.312500,123.875000,77.794731,5930100
2000-09-25,124.500000,126.625000,121.000000,123.000000,77.245224,4291000
2000-09-26,120.000000,121.875000,118.375000,119.125000,74.811707,6217200
2000-09-27,120.062500,120.312500,115.500000,118.000000,74.105186,5948900
2000-09-28,117.375000,118.875000,115.000000,115.250000,72.378166,5309100
2000-09-29,115.500000,116.937500,110.250000,112.625000,70.729637,9594600
2000-10-02,112.625000,119.625000,112.625000,117.812500,73.987434,8872200
2000-10-03,118.875000,119.375000,110.000000,110.562500,69.434372,11744200
2000-10-04,110.375000,114.875000,108.562500,114.375000,71.828636,11668900
2000-10-05,113.812500,114.562500,111.562500,113.187500,71.082901,5547000
2000-10-06,114.000000,116.125000,112.750000,116.000000,72.849182,6108400
